Date,AAPL,AMD,AMZN,BAC,BK,C,CSCO,F,GOOG,HOG,HPQ,IBM,INTC,JPM,MS,MSFT,NVDA,SONY,T,VZ
11/25/2019,65.6177978515625,39.790000915527344,1773.8399658203125,31.806514739990234,46.50403594970703,70.5890121459961,42.4381217956543,8.80516242980957,1306.68994140625,35.65948486328125,18.76426887512207,117.59626770019531,55.932838439941406,123.03654479980469,47.37135314941406,148.40078735351562,55.1225471496582,61.79999923706055,31.80978775024414,53.77699279785156
11/26/2019,65.10542297363281,38.9900016784668,1796.93994140625,31.692474365234375,45.98554229736328,70.38380432128906,42.307403564453125,8.814946174621582,1313.550048828125,35.697898864746094,18.680458068847656,116.83519744873047,56.018428802490234,123.20496368408203,46.849849700927734,149.18582153320312,54.07346725463867,63.150001525878906,31.92930793762207,54.238861083984375
11/27/2019,65.97992706298828,39.40999984741211,1818.510009765625,31.75899887084961,46.15523147583008,70.6263198852539,42.24203872680664,8.902997970581055,1312.989990234375,35.50581741333008,18.429025650024414,115.69355773925781,55.64750671386719,123.56990814208984,47.20067596435547,149.47039794921875,54.42258834838867,63.720001220703125,32.15127944946289,54.42905044555664
11/29/2019,65.8345947265625,39.150001525878906,1800.800048828125,31.663963317871094,46.16465759277344,70.06668090820312,42.307403564453125,8.863863945007324,1304.9599609375,34.939186096191406,18.699081420898438,116.28169250488281,55.21001434326172,123.28917694091797,46.91622543334961,148.54798889160156,54.04853057861328,63.47999954223633,31.9122371673584,54.55583953857422
12/02/2019,65.07340240478516,38.72999954223633,1781.5999755859375,31.76850700378418,46.31549835205078,69.50703430175781,41.73781967163086,8.814946174621582,1289.9200439453125,34.86235809326172,18.466276168823242,114.94977569580078,54.83909606933594,123.01781463623047,46.536949157714844,146.75222778320312,52.180747985839844,63.279998779296875,31.861013412475586,54.3022575378418
12/03/2019,63.91313552856445,38.900001525878906,1769.9599609375,31.207828521728516,45.36335754394531,68.3970947265625,41.34565353393555,8.69754409790039,1295.280029296875,34.4878044128418,18.280031204223633,114.26652526855469,53.326881408691406,121.43646240234375,45.617210388183594,146.51670837402344,51.78424835205078,64.58999633789062,32.057369232177734,54.46527099609375
12/04/2019,64.47724151611328,39.689998626708984,1760.68994140625,31.50242042541504,45.98554229736328,69.23655700683594,40.98149490356445,8.756244659423828,1320.5400390625,34.54542922973633,18.66183090209961,114.15409851074219,53.279327392578125,123.83189392089844,46.30938720703125,147.04661560058594,52.22313690185547,65.29000091552734,32.52691650390625,54.8184700012207
12/05/2019,65.42320251464844,39.619998931884766,1740.47998046875,31.61707305908203,46.44747543334961,69.68424987792969,40.63602828979492,8.736678123474121,1328.1300048828125,34.458988189697266,18.922576904296875,114.08489990234375,53.33639907836914,124.50560760498047,46.527462005615234,147.1250762939453,52.05356979370117,65.19999694824219,32.6037483215332,55.08111572265625
12/06/2019,66.68692779541016,39.630001068115234,1751.5999755859375,32.17125701904297,46.7962760925293,70.71026611328125,40.934818267822266,8.82473087310791,1340.6199951171875,35.44820022583008,19.090198516845703,115.21788024902344,54.03068161010742,126.3582992553711,47.21964645385742,148.91104125976562,52.90890884399414,65.29000091552734,32.61228942871094,55.416194915771484
12/09/2019,65.7532958984375,38.93000030517578,1749.510009765625,32.01838302612305,46.85284423828125,70.26255798339844,40.9908447265625,8.814946174621582,1343.56005859375,35.265724182128906,19.0622615814209,115.82330322265625,53.76437759399414,125.76880645751953,47.030006408691406,148.52833557128906,52.90890884399414,65.93000030517578,32.47568893432617,55.2531852722168
12/10/2019,66.13758087158203,39.439998626708984,1739.2099609375,32.0374870300293,46.98481750488281,70.68228912353516,41.177581787109375,8.87364673614502,1344.6600341796875,35.717105865478516,18.973968505859375,115.81465148925781,53.82143783569336,125.85303497314453,47.096378326416016,148.30264282226562,53.36026382446289,66.30999755859375,32.49276351928711,55.45241928100586
12/11/2019,66.70169830322266,39.470001220703125,1748.719970703125,32.14259719848633,47.02252960205078,70.46776580810547,41.34565353393555,8.91278076171875,1345.02001953125,36.082061767578125,18.851858139038086,115.68492889404297,54.277957916259766,125.5535888671875,46.887779235839844,148.86199951171875,54.198150634765625,66.54000091552734,32.586673736572266,55.31658172607422
